m0,m1,m2,m3,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation,month,day,hour,year
0,0,0,0,43,26.08,83,1004,1.98,246,0,0,22.2222,16.0934,0,293.965,-7.32177,8,12,20,2023
0,0,0,0,37,25.87,84,1004,1.67,227,0,0,22.7778,16.0934,0,303.891,-18.1172,8,12,21,2023
0,0,0,0,16,25.7,85,1004,1.25,214,0,0,22.7778,11.2654,0,315.807,-27.5987,8,12,22,2023
0,0,0,0,14,25.56,85,1004,1.16,205,0,0,22.7778,11.2654,0,330.402,-35.03,8,12,23,2023
0,0,0,0,18,25.45,85,1004,1.07,208,0,0,22.7778,11.2654,0,347.771,-39.465,8,13,0,2023
0,0,0,0,9,25.18,84,1005,0.79,101,0,0,22.7778,11.2654,0,6.6463,-40.0821,8,13,1,2023
0,0,0,0,9,25.09,84,1004,0.88,105,0,0,22.7778,11.2654,0,24.6843,-36.7464,8,13,2,2023
0,0,0,0,9,25.02,83,1004,1.24,103,0,0,22.7778,9.65606,0,40.1701,-30.1251,8,13,3,2023
0,0,0,0,37,24.9,82,1004,1.39,90,0,0,22.7778,11.2654,0,52.851,-21.1801,8,13,4,2023
0,0,0,0,30,24.7,82,1004,1.36,82,0,0,22.2222,11.2654,0,63.3146,-10.7248,8,13,5,2023
0,0,0,0,21,24.58,82,1004,1.39,77,0,0,22.2222,11.2654,1,72.3211,0.675392,8,13,6,2023
3.0378,9.11075,1.63743,5.73115,17,24.79,81,1005,1.75,79,0,0,22.2222,11.2654,1,80.5799,12.6413,8,13,7,2023
16.7135,19.4495,13.9492,14.8376,15,25.22,79,1005,1.72,83,0,0,22.7778,11.2654,2,88.7884,24.8953,8,13,8,2023
30.3406,30.719,33.0587,26.2619,14,25.9,77,1005,1.51,87,0,0,23.3333,11.2654,2,97.8158,37.1817,8,13,9,2023
51.4992,47.5473,50.8018,53.2814,13,26.6,74,1006,0.95,103,0,0,23.3333,16.0934,4,109.117,49.1552,8,13,10,2023
64.4832,62.4487,61.8579,68.363,25,27.13,71,1005,0.46,234,0,0,23.3333,16.0934,7,125.75,60.1114,8,13,11,2023
71.3204,70.7783,72.189,75.8561,26,27.45,68,1005,1.41,257,0,0,22.7778,16.0934,8,153.943,68.1763,8,13,12,2023
73.2636,74.9072,76.3468,76.5334,27,27.84,66,1005,2.24,266,0,0,22.7778,16.0934,8,194.677,69.4385,8,13,13,2023
73.5488,75.7213,75.2014,74.8898,37,28.16,65,1005,2.76,267,0,0,23.3333,16.0934,7,227.414,62.9147,8,13,14,2023
68.0533,66.0466,68.4545,75.1153,44,28.26,67,1004,3.01,270,0,0,23.3333,16.0934,4,246.646,52.5189,8,13,15,2023
54.909,54.5464,65.7279,56.64,100,27.92,70,1004,3.39,274,0,0,23.3333,16.0934,3,259.074,40.7343,8,13,16,2023
39.634,39.2673,43.5409,37.1563,100,27.54,74,1004,3.13,285,0,0,23.3333,16.0934,2,268.566,28.4847,8,13,17,2023
20.8474,24.6388,20.7448,18.6718,100,27.19,76,1004,2.63,295,0,0,23.3333,16.0934,1,276.899,16.1785,8,13,18,2023
6.37426,9.73545,6.0244,4.63845,100,26.73,79,1004,1.84,310,0,0,23.3333,16.0934,0,285.054,4.08173,8,13,19,2023
0,0,0,0,100,26.3,80,1005,1.11,330,0,0,23.8889,16.0934,0,293.754,-7.54454,8,13,20,2023
0,0,0,0,100,26.09,81,1005,0.87,13,0,0,23.8889,11.2654,0,303.697,-18.3611,8,13,21,2023
0,0,0,0,96,25.89,81,1005,0.62,38,0,0,23.3333,11.2654,0,315.642,-27.8674,8,13,22,2023
0,0,0,0,97,25.71,81,1005,0.5,8,0,0,23.3333,11.2654,0,330.293,-35.3226,8,13,23,2023
0,0,0,0,98,25.64,82,1005,0.64,348,0,0,23.3333,11.2654,0,347.754,-39.7708,8,14,0,2023
0,0,0,0,68,25.45,86,1006,1.59,103,0,0,23.8889,8.04672,0,6.74063,-40.3797,8,14,1,2023
0,0,0,0,61,25.35,86,1006,1.8,115,0,0,23.3333,8.04672,0,24.8688,-37.015,8,14,2,2023
0,0,0,0,57,25.17,86,1005,1.94,110,0,0,23.3333,8.04672,0,40.4041,-30.3556,8,14,3,2023
0,0,0,0,6,25.07,86,1005,1.9,103,0,0,23.3333,8.04672,0,53.1056,-21.3746,8,14,4,2023
0,0,0,0,5,24.93,86,1006,1.99,97,0,0,23.3333,8.04672,0,63.5779,-10.8901,8,14,5,2023
0,0,0,0,4,24.76,86,1006,1.89,87,0,0,23.3333,8.04672,0,72.5925,0.531508,8,14,6,2023
4.50819,9.82756,4.14951,7.41717,3,25.01,85,1007,1.93,85,0,0,22.7778,9.65606,2,80.8651,12.5111,8,14,7,2023
17.8144,20.9072,17.1579,18.9526,2,25.42,84,1007,2.13,91,0,0,23.3333,9.65606,3,89.0982,24.7708,8,14,8,2023
35.6424,33.933,33.9957,37.3236,3,25.95,82,1007,1.73,105,0,0,23.8889,11.2654,4,98.1662,37.0529,8,14,9,2023
50.8286,47.7754,49.0308,54.8847,5,26.55,80,1007,0.63,100,0,0,23.8889,11.2654,6,109.529,49.0074,8,14,10,2023
61.6503,61.6667,58.4872,57.4164,7,26.97,77,1006,1.06,307,0,0,23.8889,16.0934,9,126.232,59.9194,8,14,11,2023
68.2969,69.1468,66.2891,66.6075,9,27.21,76,1006,2.37,296,0,0,23.8889,16.0934,10,154.353,67.9088,8,14,12,2023
67.4872,71.8546,69.8229,74.0011,13,27.45,77,1006,3.23,303,0,0,23.8889,16.0934,9,194.611,69.131,8,14,13,2023
65.2165,67.9633,64.4474,71.873,18,27.52,78,1006,3.05,314,0,0,23.8889,16.0934,6,227.072,62.6488,8,14,14,2023
59.6889,58.9134,56.8612,64.3242,24,27.65,79,1006,2.63,311,0,0,23.8889,16.0934,4,246.301,52.2931,8,14,15,2023
44.4889,48.2926,48.7324,51.8519,69,27.68,79,1006,2.69,305,0.19,0,23.8889,16.0934,3,258.771,40.5288,8,14,16,2023
39.0112,36.6841,34.8158,38.6998,69,27.54,80,1006,2.67,307,0,0,23.8889,16.0934,2,268.297,28.2857,8,14,17,2023
20.3718,19.0667,16.8516,10.518,69,27.13,82,1005,2.8,313,0,0,23.8889,11.2654,1,276.655,15.9768,8,14,18,2023
6.38601,5.37804,6.543,3.91254,65,26.67,84,1006,2.97,322,0,0,23.8889,11.2654,0,284.827,3.87047,8,14,19,2023
0,0,0,0,61,26.25,85,1006,2.81,332,0,0,23.8889,11.2654,0,293.542,-7.77145,8,14,20,2023
0,0,0,0,58,26.12,86,1006,2.46,342,0,0,23.8889,9.65606,0,303.501,-18.6091,8,14,21,2023
0,0,0,0,51,25.92,87,1006,2.25,348,0,0,23.8889,9.65606,0,315.476,-28.1403,8,14,22,2023
0,0,0,0,49,25.75,87,1006,2.22,357,0,0,23.8889,9.65606,0,330.183,-35.6195,8,14,23,2023
0,0,0,0,45,25.47,88,1006,1.98,22,0,0,23.8889,9.65606,0,347.738,-40.0808,8,15,0,2023
0,0,0,0,89,25.59,88,1005,2.53,4,0,0,23.3333,9.65606,0,6.83933,-40.6809,8,15,1,2023
0,0,0,0,88,25.42,87,1005,2.59,19,0,0,23.3333,9.65606,0,25.059,-37.286,8,15,2,2023
0,0,0,0,88,25.25,87,1005,2.82,29,0,0,23.3333,9.65606,0,40.644,-30.5876,8,15,3,2023
0,0,0,0,40,24.94,89,1005,2.73,25,0,0,23.3333,8.04672,0,53.3655,-21.5699,8,15,4,2023
0,0,0,0,31,24.7,89,1005,3.03,23,0,0,23.3333,8.04672,0,63.846,-11.056,8,15,5,2023
0,0,0,0,37,24.58,90,1005,2.93,24,0,0,23.3333,8.04672,1,72.8683,0.38721,8,15,6,2023
4.10547,8.39014,4.1206,6.42095,49,24.82,89,1006,2.78,17,0,0,23.3333,8.04672,2,81.1546,12.3805,8,15,7,2023
15.3725,17.3432,18.935,14.3082,58,25.23,87,1006,2.93,14,0,0,23.8889,8.04672,2,89.4123,24.6456,8,15,8,2023
26.9505,26.7202,38.7146,28.147,65,25.84,86,1006,2.79,9,0,0,23.8889,9.65606,2,98.521,36.923,8,15,9,2023
35.7215,28.9389,32.2365,21.9344,94,26.38,84,1006,2.79,356,0,0,23.8889,9.65606,3,109.946,48.8575,8,15,10,2023
49.9358,40.8395,43.9971,32.8398,84,26.89,83,1005,3.16,344,0,0,24.4444,11.2654,4,126.717,59.7245,8,15,11,2023
61.3881,57.2232,58.5442,57.7841,73,27.38,81,1005,3.51,329,0,0,24.4444,16.0934,4,154.762,67.6376,8,15,12,2023
66.6177,64.5017,65.3088,70.2099,67,27.47,81,1004,4.8,316,0,0,24.4444,16.0934,6,194.551,68.8193,8,15,13,2023
65.0501,61.9492,64.3253,70.1154,62,27.43,81,1004,6.35,320,0,0,24.4444,16.0934,5,226.734,62.3777,8,15,14,2023
61.2614,58.8074,63.7794,66.4402,56,27.49,79,1003,6.53,326,0,0,24.4444,16.0934,4,245.957,52.0622,8,15,15,2023
53.8986,53.2054,54.6058,49.0962,12,27.45,78,1003,6.82,327,0,0,24.4444,16.0934,3,258.466,40.3185,8,15,16,2023
38.9173,39.2807,37.1456,34.7041,18,27.16,79,1003,7.08,327,0,0,23.8889,16.0934,2,268.027,28.0822,8,15,17,2023
20.8877,24.281,20.3112,17.926,18,26.64,81,1003,7.5,326,0,0,23.8889,16.0934,1,276.409,15.7709,8,15,18,2023
5.85546,8.92103,5.65731,8.02171,28,26.09,82,1004,7.03,333,0,0,23.8889,16.0934,0,284.599,3.65508,8,15,19,2023
0,0,0,0,39,25.75,84,1004,5.58,339,0,0,23.8889,16.0934,0,293.327,-8.00244,8,15,20,2023
0,0,0,0,49,25.57,84,1004,4.52,351,0,0,23.3333,16.0934,0,303.304,-18.8612,8,15,21,2023
0,0,0,0,98,25.54,84,1004,3.75,352,0,0,23.3333,16.0934,0,315.309,-28.4175,8,15,22,2023
0,0,0,0,96,25.43,84,1004,3.41,354,0,0,23.3333,16.0934,0,330.074,-35.9208,8,15,23,2023
0,0,0,0,97,25.34,84,1004,3.51,351,0,0,23.3333,11.2654,0,347.725,-40.3949,8,16,0,2023
0,0,0,0,53,25.04,90,1004,3.9,359,0,0,23.3333,11.2654,0,6.94246,-40.9855,8,16,1,2023
0,0,0,0,54,24.92,90,1004,3.29,357,0,0,23.3333,11.2654,0,25.255,-37.5594,8,16,2,2023
0,0,0,0,61,24.82,90,1004,3.59,349,0,0,23.3333,11.2654,0,40.8896,-30.821,8,16,3,2023
0,0,0,0,95,24.82,90,1004,3.99,348,0,0,23.3333,11.2654,0,53.6307,-21.7661,8,16,4,2023
0,0,0,0,91,24.69,90,1004,3.24,356,0,0,23.3333,11.2654,0,64.1189,-11.2223,8,16,5,2023
0,0,0,0,78,24.5,90,1004,3.03,359,0,0,23.3333,11.2654,1,73.1484,0.242543,8,16,6,2023
4.77433,6.63467,3.64726,6.40787,61,24.75,89,1005,3.14,0,0,0,23.3333,11.2654,2,81.4483,12.2494,8,16,7,2023
16.0228,14.254,18.543,16.9588,50,25.21,87,1005,3.35,9,0,0,23.3333,16.0934,3,89.7306,24.5197,8,16,8,2023
34.3777,28.1333,38.5271,33.8539,42,25.76,83,1005,2.8,11,0,0,23.3333,16.0934,4,98.8801,36.7918,8,16,9,2023
50.9431,50.0464,51.5031,59.9851,3,26.27,80,1005,2.64,351,0,0,23.3333,16.0934,6,110.366,48.7058,8,16,10,2023
62.239,62.8826,62.4552,60.8223,3,26.68,78,1005,3,327,0,0,23.3333,16.0934,9,127.204,59.5265,8,16,11,2023
68.522,69.5223,68.1585,68.3902,2,26.78,78,1004,3.75,311,0,0,23.3333,16.0934,10,155.171,67.3627,8,16,12,2023
69.9661,72.6966,71.2432,76.2146,2,26.8,77,1004,4.25,304,0,0,22.7778,16.0934,9,194.497,68.5034,8,16,13,2023
70.0504,70.9216,68.6025,76.7788,1,26.85,76,1004,4.63,304,0,0,22.7778,16.0934,6,226.402,62.1013,8,16,14,2023
63.0137,63.0162,61.6551,65.8926,1,26.81,77,1004,4.81,305,0,0,22.7778,16.0934,4,245.614,51.8261,8,16,15,2023
55.1359,52.5157,50.3139,56.498,0,26.73,77,1003,3.72,307,0,0,23.3333,16.0934,3,258.161,40.1034,8,16,16,2023
40.2729,40.0033,35.8709,39.5865,0,26.73,78,1003,4.09,305,0,0,23.3333,16.0934,2,267.756,27.8743,8,16,17,2023
22.8959,25.0076,19.389,16.681,0,26.53,80,1003,3.48,307,0,0,23.3333,16.0934,1,276.162,15.5608,8,16,18,2023
6.52799,10.6219,5.17246,5.5688,0,26.09,82,1003,3.14,314,0,0,23.3333,16.0934,0,284.369,3.43564,8,16,19,2023
0,0,0,0,0,25.72,85,1003,2.74,326,0,0,23.3333,16.0934,0,293.112,-8.23742,8,16,20,2023
0,0,0,0,1,25.51,86,1004,2.24,336,0,0,23.8889,16.0934,0,303.105,-19.1173,8,16,21,2023
0,0,0,0,4,25.22,87,1004,2.21,343,0,0,23.8889,16.0934,0,315.14,-28.6988,8,16,22,2023
0,0,0,0,2,25.01,88,1004,1.85,347,0,0,23.3333,11.2654,0,329.964,-36.2263,8,16,23,2023
0,0,0,0,2,24.89,89,1004,1.43,350,0,0,23.3333,11.2654,0,347.714,-40.7131,8,17,0,2023
0,0,0,0,44,24.89,89,1004,1.66,28,0,0,23.3333,11.2654,0,7.05006,-41.2935,8,17,1,2023
0,0,0,0,55,24.71,90,1004,1.92,9,0,0,23.3333,9.65606,0,25.4568,-37.8352,8,17,2,2023
0,0,0,0,59,24.52,90,1004,2.02,19,0,0,23.3333,9.65606,0,41.1411,-31.0558,8,17,3,2023
0,0,0,0,84,24.35,91,1004,1.55,29,0,0,22.7778,9.65606,0,53.9011,-21.9629,8,17,4,2023
0,0,0,0,70,24.21,91,1004,1.78,42,0,0,22.7778,9.65606,0,64.3964,-11.389,8,17,5,2023
0,0,0,0,69,24.04,91,1004,1.92,56,0,0,22.7778,9.65606,1,73.4329,0.0975468,8,17,6,2023
3.63727,6.28207,4.86671,6.64673,70,24.24,89,1005,1.85,73,0,0,22.7778,9.65606,2,81.7462,12.1179,8,17,7,2023
15.0185,15.5224,19.7785,16.703,69,24.66,87,1005,1.84,69,0,0,22.7778,11.2654,3,90.053,24.3931,8,17,8,2023
31.9063,27.7963,34.6353,30.4659,73,25.23,84,1005,1.03,86,0,0,22.7778,11.2654,4,99.2433,36.6595,8,17,9,2023
45.4004,42.4179,49.0598,46.658,70,25.78,79,1005,0.22,22,0,0,22.7778,11.2654,6,110.791,48.552,8,17,10,2023
53.9676,55.7531,56.0551,55.4337,69,26.12,77,1005,1.16,272,0,0,22.7778,11.2654,7,127.694,59.3255,8,17,11,2023
55.5649,52.7889,52.3485,38.3225,75,26.45,76,1005,2.23,283,0,0,22.2222,6.43738,5,155.58,67.0842,8,17,12,2023
61.7853,59.3679,58.1848,57.4477,79,26.99,73,1004,2.45,291,0,0,22.2222,11.2654,4,194.448,68.1834,8,17,13,2023
56.5548,50.8649,54.1325,48.0264,76,27.35,71,1004,2.85,290,0,0,22.2222,6.43738,2,226.075,61.82,8,17,14,2023
47.7184,42.7183,50.971,45.0466,75,27.48,72,1004,3.39,293,0,0,22.2222,8.04672,1,245.273,51.585,8,17,15,2023
39.8873,35.7489,40.0224,37.1256,97,27.35,73,1004,3.41,297,0,0,22.2222,6.43738,1,257.856,39.8836,8,17,16,2023
27.3977,28.4854,28.1908,26.3864,99,26.98,75,1004,3.26,299,0,0,22.2222,8.04672,1,267.484,27.662,8,17,17,2023
18.8482,18.8998,15.5521,12.7952,94,26.62,78,1004,2.63,311,0,0,22.2222,8.04672,1,275.914,15.3466,8,17,18,2023
4.9922,4.92942,6.63207,3.65,86,26.13,81,1004,2.17,312,0,0,22.2222,8.04672,0,284.138,3.21222,8,17,19,2023
0,0,0,0,72,25.72,83,1005,1.5,338,0,0,22.7778,6.43738,0,292.894,-8.47632,8,17,20,2023
0,0,0,0,61,25.49,83,1005,1.41,346,0,0,22.7778,6.43738,0,302.904,-19.3774,8,17,21,2023
0,0,0,0,3,25.22,84,1005,1.3,350,0,0,22.7778,6.43738,0,314.97,-28.9841,8,17,22,2023
0,0,0,0,1,25.07,85,1005,1.24,3,0,0,22.7778,6.43738,0,329.854,-36.5359,8,17,23,2023
0,0,0,0,1,24.92,86,1005,1.09,30,0,0,22.7778,6.43738,0,347.704,-41.0352,8,18,0,2023
0,0,0,0,11,24.75,86,1005,1.05,140,0,0,23.3333,6.43738,0,7.16218,-41.6047,8,18,1,2023
0,0,0,0,9,24.54,88,1005,0.35,134,0,0,23.3333,6.43738,0,25.6645,-38.1131,8,18,2,2023
0,0,0,0,8,24.51,88,1005,0.36,28,0,0,22.7778,6.43738,0,41.3983,-31.2918,8,18,3,2023
0,0,0,0,0,24.39,88,1005,0.72,57,0,0,22.7778,6.43738,0,54.1767,-22.1604,8,18,4,2023
0,0,0,0,0,24.33,88,1006,1.11,68,0,0,22.7778,6.43738,0,64.6785,-11.556,8,18,5,2023
0,0,0,0,0,24.23,88,1006,1.42,66,0,0,22.7778,6.43738,0,73.7216,-0.047737,8,18,6,2023
3.0308,9.82645,2.73653,6.05876,0,24.4,87,1007,1.44,59,0,0,22.7778,6.43738,1,82.048,11.986,8,18,7,2023
13.2907,18.7486,12.8799,16.2616,0,24.78,85,1007,1.33,58,0,0,22.7778,4.82803,1,90.3794,24.2657,8,18,8,2023
24.6825,28.117,29.5873,30.1387,0,25.44,83,1007,1.03,30,0,0,23.3333,6.43738,1,99.6105,36.5259,8,18,9,2023
38.2772,31.7865,36.0548,36.9168,0,25.99,80,1007,0.86,359,0,0,23.3333,6.43738,2,111.219,48.3962,8,18,10,2023
45.8496,44.2776,43.9228,45.5923,0,26.5,77,1007,1.22,321,0,0,23.3333,6.43738,2,128.186,59.1216,8,18,11,2023
57.5706,53.4668,47.8502,45.7632,1,26.85,76,1007,2.32,299,0,0,23.3333,6.43738,2,155.987,66.8021,8,18,12,2023
60.3472,58.4134,49.4945,44.8036,2,27.13,76,1007,3.55,298,0,0,23.3333,8.04672,2,194.404,67.8595,8,18,13,2023
61.8476,56.9737,49.5648,48.8853,2,27.23,76,1007,4.23,298,0,0,23.3333,8.04672,2,225.753,61.5337,8,18,14,2023
51.4678,46.2071,43.3007,42.2106,2,27.16,76,1007,4.23,297,0,0,23.3333,8.04672,1,244.933,51.3389,8,18,15,2023
45.2523,39.7804,37.2943,34.2637,0,27.15,76,1007,3.63,298,0,0,23.3333,8.04672,1,257.551,39.6592,8,18,16,2023
32.8645,31.9865,29.0434,20.7657,0,26.95,77,1007,3.07,302,0,0,23.3333,8.04672,1,267.211,27.4453,8,18,17,2023
22.7842,24.6135,19.3402,10.4867,0,26.69,78,1007,2.34,308,0,0,23.3333,8.04672,1,275.664,15.1282,8,18,18,2023
4.47314,8.55775,7.87193,4.41989,1,26.24,80,1008,1.77,320,0,0,23.3333,8.04672,0,283.905,2.98488,8,18,19,2023
0,0,0,0,1,25.93,81,1008,1.13,335,0,0,23.3333,8.04672,0,292.675,-8.71905,8,18,20,2023
0,0,0,0,2,25.73,81,1009,0.87,8,0,0,23.3333,8.04672,0,302.702,-19.6413,8,18,21,2023
0,0,0,0,4,25.63,81,1009,0.83,16,0,0,23.3333,8.04672,0,314.798,-29.2734,8,18,22,2023
0,0,0,0,4,25.37,82,1009,0.58,8,0,0,22.7778,8.04672,0,329.743,-36.8496,8,18,23,2023
0,0,0,0,3,25.17,82,1009,0.43,35,0,0,22.7778,8.04672,0,347.697,-41.3612,8,19,0,2023
0,0,0,0,0,25.1,88,1008,2.18,61,0,0,23.3333,8.04672,0,7.27886,-41.9191,8,19,1,2023
0,0,0,0,0,25,88,1008,1.83,58,0,0,23.8889,8.3525,0,25.8781,-38.3931,8,19,2,2023
0,0,0,0,0,24.94,89,1008,1.54,49,0,0,23.8889,8.67436,0,41.6613,-31.5289,8,19,3,2023
0,0,0,0,20,24.9,89,1008,1.75,21,0,0,23.8889,10.5895,0,54.4574,-22.3585,8,19,4,2023
0,0,0,0,32,24.95,88,1008,2.29,21,0,0,23.8889,10.9114,0,64.9652,-11.7234,8,19,5,2023
0,0,0,0,38,24.98,88,1009,2.17,25,0,0,23.3333,11.2171,1,74.0145,-0.193271,8,19,6,2023
3.97032,8.07573,3.87807,5.86312,47,25.14,88,1009,2.27,21,0,0,23.3333,11.2654,2,82.3539,11.8537,8,19,7,2023
16.7105,19.1465,19.9123,16.9437,54,25.43,87,1010,2.18,11,0,0,23.3333,11.2654,3,90.7096,24.1377,8,19,8,2023
34.2957,31.0692,38.1042,33.3257,60,25.7,86,1010,2.32,4,0,0,23.3333,11.2654,4,99.9816,36.3911,8,19,9,2023
45.7287,43.0986,42.0609,33.7651,94,26.11,84,1010,2.15,352,0,0,23.8889,11.2654,6,111.651,48.2384,8,19,10,2023
51.1926,48.0535,49.3412,31.9074,89,26.45,82,1010,2.52,345,0,0,24.4444,8.04672,6,128.68,58.9146,8,19,11,2023
67.562,70.063,66.5771,65.2355,74,26.89,81,1010,2.37,334,0,0,23.8889,16.0934,9,156.394,66.5164,8,19,12,2023
70.3379,72.9545,68.1107,69.5908,60,27.54,78,1010,2.58,315,0,0,23.8889,16.0934,7,194.365,67.5317,8,19,13,2023
68.6976,70.4098,64.2592,70.0351,51,27.54,77,1010,3.51,306,0,0,23.8889,16.0934,5,225.437,61.2425,8,19,14,2023
65.3273,62.4596,56.8165,66.0549,44,27.32,78,1009,4.14,308,0,0,23.8889,16.0934,4,244.595,51.0879,8,19,15,2023
55.6276,53.3179,47.9432,52.6355,9,27.22,78,1009,4.56,314,0,0,23.3333,16.0934,3,257.245,39.4302,8,19,16,2023
38.4838,37.355,29.2479,22.3636,9,27.07,78,1009,4.66,324,0,0,23.3333,11.2654,2,266.937,27.2245,8,19,17,2023
22.4794,22.0663,17.5541,8.28461,8,26.85,79,1009,4.23,330,0,0,23.3333,11.2654,1,275.413,14.9059,8,19,18,2023
5.59545,6.67724,5.80121,4.39011,7,26.41,79,1010,3.64,335,0,0,23.3333,11.2654,0,283.67,2.75372,8,19,19,2023
0,0,0,0,9,26.19,79,1010,2.96,340,0,0,23.3333,9.65606,0,292.454,-8.96553,8,19,20,2023
0,0,0,0,11,26.04,79,1011,2.08,342,0,0,23.3333,9.65606,0,302.498,-19.909,8,19,21,2023
0,0,0,0,22,25.93,79,1011,2.01,332,0,0,23.3333,9.65606,0,314.626,-29.5665,8,19,22,2023
0,0,0,0,24,25.82,78,1011,2.35,331,0,0,23.3333,9.65606,0,329.633,-37.1672,8,19,23,2023
0,0,0,0,27,25.71,79,1011,2.55,337,0,0,23.3333,9.65606,0,347.692,-41.691,8,20,0,2023
0,0,0,0,10,25.4,81,1012,1.57,14,0,0,22.7778,9.65606,0,7.40014,-42.2366,8,20,1,2023
0,0,0,0,11,25.26,81,1012,1.34,30,0,0,22.7778,9.65606,0,26.0975,-38.675,8,20,2,2023
0,0,0,0,11,25.13,81,1011,1.29,57,0,0,22.7778,9.65606,0,41.93,-31.7671,8,20,3,2023
0,0,0,0,8,25.01,80,1011,1.34,76,0,0,22.2222,9.65606,0,54.7432,-22.5571,8,20,4,2023
0,0,0,0,9,24.95,79,1011,1.64,92,0,0,22.2222,9.65606,0,65.2563,-11.891,8,20,5,2023
0,0,0,0,7,24.86,79,1011,1.59,93,0,0,22.2222,9.65606,1,74.3113,-0.339019,8,20,6,2023
5.35876,11.164,3.11728,6.81781,5,25.1,78,1012,1.79,78,0,0,22.2222,9.65606,2,82.6635,11.721,8,20,7,2023
18.9116,23.5768,15.0711,17.8675,4,25.51,77,1012,1.7,82,0,0,22.2222,9.65606,3,91.0437,24.0089,8,20,8,2023
40.0634,37.7675,32.6379,37.7462,4,26.12,76,1012,1.18,70,0,0,22.7778,11.2654,4,100.356,36.2551,8,20,9,2023
57.8445,52.4198,46.9896,54.9881,4,26.7,74,1012,0.32,108,0,0,22.7778,11.2654,6,112.086,48.0786,8,20,10,2023
65.8514,60.3155,55.1604,56.816,5,27.02,71,1012,0.67,259,0,0,22.2222,11.2654,8,129.175,58.7046,8,20,11,2023
71.3678,67.2274,65.1738,61.6858,4,27.37,68,1012,1.67,268,0,0,22.2222,11.2654,9,156.799,66.2272,8,20,12,2023
73.5976,72.8692,70.5945,68.672,3,27.74,68,1012,2.44,268,0,0,22.2222,11.2654,7,194.331,67.2002,8,20,13,2023
73.8602,72.5474,65.2954,71.5484,3,28.14,68,1011,3.35,281,0,0,22.7778,11.2654,5,225.125,60.9466,8,20,14,2023
69.227,65.2971,55.5531,61.7615,3,28.02,70,1011,4,287,0,0,22.2222,11.2654,4,244.259,50.8321,8,20,15,2023
59.5336,53.3699,42.4934,45.5569,5,27.66,73,1011,3.51,290,0,0,22.7778,11.2654,3,256.939,39.1966,8,20,16,2023
42.5109,39.1699,30.9495,25.5014,4,27.58,74,1011,2.52,287,0,0,22.7778,11.2654,2,266.662,26.9994,8,20,17,2023
24.031,23.0607,17.222,9.55091,3,27.39,76,1010,1.68,283,0,0,22.7778,11.2654,1,275.161,14.6797,8,20,18,2023
5.83542,7.87942,5.18368,5.00631,3,26.81,79,1011,0.91,275,0,0,22.7778,9.65606,0,283.434,2.5188,8,20,19,2023
0,0,0,0,2,26.44,80,1011,0.15,260,0,0,23.3333,9.65606,0,292.232,-9.21567,8,20,20,2023
0,0,0,0,3,26.19,80,1011,0.38,81,0,0,23.3333,9.65606,0,302.293,-20.1803,8,20,21,2023
0,0,0,0,3,25.96,81,1011,0.79,97,0,0,22.7778,9.65606,0,314.451,-29.8633,8,20,22,2023
0,0,0,0,3,25.83,81,1011,1.33,115,0,0,22.7778,9.65606,0,329.522,-37.4886,8,20,23,2023
0,0,0,0,2,25.72,81,1011,2.16,122,0,0,22.7778,9.65606,0,347.688,-42.0245,8,21,0,2023
0,0,0,0,54,25.71,84,1011,2.29,109,0,0,23.3333,9.65606,0,7.52607,-42.5569,8,21,1,2023
0,0,0,0,48,25.44,85,1010,2.58,106,0,0,23.3333,9.65606,0,26.3228,-38.9589,8,21,2,2023
0,0,0,0,53,25.31,86,1009,3,110,0,0,23.3333,9.65606,0,42.2044,-32.0063,8,21,3,2023
0,0,0,0,71,25.17,87,1009,3.08,110,0,0,23.3333,9.65606,0,55.0339,-22.756,8,21,4,2023
0,0,0,0,48,24.98,89,1009,3.45,115,0,0,23.8889,9.65606,0,65.5517,-12.0587,8,21,5,2023
0,0,0,0,48,24.87,92,1009,3.66,118,0,0,23.8889,11.2654,1,74.6122,-0.484947,8,21,6,2023
3.70732,7.60621,2.81736,8.3867,51,25.21,92,1009,3.54,121,0,0,24.4444,11.2654,2,82.9769,11.588,8,21,7,2023
16.1965,17.5717,16.0109,18.6394,51,25.85,91,1009,3.81,128,0,0,24.4444,11.2654,3,91.3813,23.8794,8,21,8,2023
38.8397,33.3487,36.962,30.3174,58,26.83,86,1009,3.91,141,0,0,25,16.0934,4,100.735,36.1178,8,21,9,2023
54.6234,50.8727,50.2152,43.8783,97,27.65,81,1009,4.25,161,0,0,24.4444,16.0934,6,112.524,47.9168,8,21,10,2023
64.4444,64.2772,58.8818,58.3606,82,28.25,78,1009,5.21,166,0,0,23.8889,16.0934,8,129.672,58.4916,8,21,11,2023
58.8356,57.69,56.2203,54.386,88,28.46,77,1008,5.82,171,0,0,23.8889,9.65606,8,157.202,65.9346,8,21,12,2023
57.0543,57.2471,58.2441,53.6963,91,28.62,76,1008,5.85,173,0,0,24.4444,8.04672,8,194.302,66.865,8,21,13,2023
63.1524,65.1206,70.1423,70.9939,93,28.64,76,1008,5.65,176,0,0,23.8889,16.0934,6,224.819,60.6461,8,21,14,2023
